Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:01,427.6,515.3,80,519.7,80,40,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:01,427.6,515.3,80,519.7,80,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:01,427.6,515.3,80,519.7,80,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:01,427.6,515.3,80,519.7,80,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:02,520.9,524.4,80,550.9,40,80,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:02,520.9,524.4,80,550.9,40,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:03,520.9,529.95,80,543.65,80,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:03,520.9,530.95,80,541.85,40,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:04,520.9,536.1,80,545.05,800,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:05,520.9,527.85,80,543.75,160,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:06,520.9,530.9,80,542.35,120,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:07,520.9,535.6,80,540.85,160,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:08,520.9,536.3,80,540.2,280,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:10,520.9,540.45,200,545.85,120,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:11,520.9,541.4,80,548.7,360,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:12,520.9,541.3,80,546.45,40,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:13,520.9,540.7,200,544.15,120,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:13,520.9,541.2,80,545.35,40,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:14,520.9,541.6,80,544.75,120,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:15,520.9,543.9,80,548.2,80,0,7360
FINNIFTY02JAN2421950PE.NFO,02/01/2024,09:15:16,520.9,544.8,80,548.4,160,0,7360
